racekey,horse_number,horse_name,order_of_finish,popularity,horse_weight,tanshou_odds,hukushou_odds,tanshou_odds_at10,hukushou_odds_at10,IDM,hot_code,raceid,order_of_finish_num,popularity_num,horse_weight_num,tanshou_odds_num,tanshou_odds_at10_num,IDM_num,hot_code_num,tanshou_flag
316240208,1410606020160710,ハッピーランラン　　　　　　　　　　,1,2,480,2.4,1.1,2.2,1.1,38,3,3162402,1,2,480,2.4,2.2,38.0,3.0,True
316240209,1410349620160710,カーリージャール　　　　　　　　　　,7,9,410,70.3,5,37.6,5,14,3,3162402,7,9,410,70.3,37.6,14.0,3.0,False
316240210,1410488620160710,ネコマル　　　　　　　　　　　　　　,10,8,446,69.7,5.7,32.7,4.1,-99,3,3162402,10,8,446,69.7,32.7,-99.0,3.0,False
316240301,1310319720160710,ワイドチキチータ　　　　　　　　　　,7,13,424,95.3,9.5,49.7,5.9,31,3,3162403,7,13,424,95.3,49.7,31.0,3.0,False
316240302,1310592520160710,アペリラ　　　　　　　　　　　　　　,11,7,464,33.1,5.2,20.8,3.3,31,3,3162403,11,7,464,33.1,20.8,31.0,3.0,False
316240303,1310607320160710,デイジーベル　　　　　　　　　　　　,3,11,460,83.7,5.9,42.2,7.1,40,3,3162403,3,11,460,83.7,42.2,40.0,3.0,False
316240304,1310540220160710,デルマアツヒメ　　　　　　　　　　　,14,9,404,51.2,5.5,15.1,2.3,19,3,3162403,14,9,404,51.2,15.1,19.0,3.0,False
316240305,1310569020160710,ダイワネーブル　　　　　　　　　　　,15,12,500,84.2,8.1,42.6,6.5,19,3,3162403,15,12,500,84.2,42.6,19.0,3.0,False
316240306,1310400120160710,ラチェット　　　　　　　　　　　　　,9,3,440,9.1,1.9,14.2,2.8,32,3,3162403,9,3,440,9.1,14.2,32.0,3.0,False
316240307,1310184920160710,ブリリアントタイム　　　　　　　　　,2,8,428,39.6,3.8,25.9,3.2,43,3,3162403,2,8,428,39.6,25.9,43.0,3.0,False
316240308,1310594420160710,ピッレウス　　　　　　　　　　　　　,12,14,446,117.6,10.3,60.4,8.3,31,3,3162403,12,14,446,117.6,60.4,31.0,3.0,False
316240309,1310161420160710,ベルクオーレ　　　　　　　　　　　　,5,4,438,11.8,1.9,15.2,3.9,40,3,3162403,5,4,438,11.8,15.2,40.0,3.0,False
316240310,1310160020160710,クラウングレイス　　　　　　　　　　,6,2,488,4.1,1.2,7.2,1.4,36,3,3162403,6,2,488,4.1,7.2,36.0,3.0,False
316240311,1310549720160710,アンジェリカス　　　　　　　　　　　,4,6,480,26.7,3.2,20.8,3.9,42,3,3162403,4,6,480,26.7,20.8,42.0,3.0,False
316240312,1310186820160710,シングンアルテミス　　　　　　　　　,13,5,442,25.8,2.9,14.5,2.7,29,3,3162403,13,5,442,25.8,14.5,29.0,3.0,False
316240313,1310026120160710,ウィンイモン　　　　　　　　　　　　,8,16,444,270.4,25.5,86.9,7.9,35,3,3162403,8,16,444,270.4,86.9,35.0,3.0,False
316240314,1310502420160710,ピクシーカフェ　　　　　　　　　　　,10,10,440,60.3,5.7,38.3,5.1,28,3,3162403,10,10,440,60.3,38.3,28.0,3.0,False
316240315,1310352420160710,オーネットハッピー　　　　　　　　　,16,15,476,149.5,13.4,103.1,12.9,16,3,3162403,16,15,476,149.5,103.1,16.0,3.0,False
316240316,1310584620160710,クイックモーション　　　　　　　　　,1,1,450,1.6,1.1,1.7,1.1,47,3,3162403,1,1,450,1.6,1.7,47.0,3.0,True
316240401,1310107820160710,スズカコメット　　　　　　　　　　　,13,13,496,196,37.1,84.9,15.1,14,3,3162404,13,13,496,196.0,84.9,14.0,3.0,False
316240402,1310442420160710,サムライダマシー　　　　　　　　　　,5,7,466,17.9,3.4,17,3.8,37,3,3162404,5,7,466,17.9,17.0,37.0,3.0,False
316240403,1310205320160710,アッキー　　　　　　　　　　　　　　,9,1,428,3.6,1.5,5.5,1.6,25,3,3162404,9,1,428,3.6,5.5,25.0,3.0,False
316240404,1310238420160710,ベルウッドタマド　　　　　　　　　　,1,9,474,31.9,6.5,17.5,7.1,44,3,3162404,1,9,474,31.9,17.5,44.0,3.0,True
316240405,1310522020160710,ゴールドレイ　　　　　　　　　　　　,11,12,482,42.3,9.7,25.9,5.4,22,3,3162404,11,12,482,42.3,25.9,22.0,3.0,False
316240406,1310102620160710,マコトグラディウス　　　　　　　　　,10,11,470,39.6,7.1,27.4,5.9,22,3,3162404,10,11,470,39.6,27.4,22.0,3.0,False
316240407,1310534320160710,ワンショットキラー　　　　　　　　　,4,4,480,6.9,1.7,11.3,2.8,38,3,3162404,4,4,480,6.9,11.3,38.0,3.0,False
316240408,1310542820160710,ジンロックカフェ　　　　　　　　　　,3,2,502,4.6,1.6,3.4,1.6,38,3,3162404,3,2,502,4.6,3.4,38.0,3.0,False
316240409,1310054920160710,サンマルトゥーレ　　　　　　　　　　,8,6,458,12.1,3,9.1,2.3,29,3,3162404,8,6,458,12.1,9.1,29.0,3.0,False
316240411,1310270320160710,ヴィリープ　　　　　　　　　　　　　,14,14,524,222.5,79.2,116.8,26.4,9,3,3162404,14,14,524,222.5,116.8,9.0,3.0,False
316240412,1310285120160710,ジョニーハンサム　　　　　　　　　　,6,3,510,5.3,1.8,4.9,1.1,38,3,3162404,6,3,510,5.3,4.9,38.0,3.0,False
316240413,1310909820160710,ナナエ　　　　　　　　　　　　　　　,7,10,418,36.6,8.1,29.5,4.9,29,3,3162404,7,10,418,36.6,29.5,29.0,3.0,False
316240414,1310026020160710,シゲルカンパチ　　　　　　　　　　　,12,15,448,294.3,30.7,114.2,19.2,17,3,3162404,12,15,448,294.3,114.2,17.0,3.0,False
316240415,1310344820160710,スフェーン　　　　　　　　　　　　　,2,5,438,7.5,2,11.7,2.5,42,3,3162404,2,5,438,7.5,11.7,42.0,3.0,False
316240501,1410431020160710,マイネルザウバア　　　　　　　　　　,1,2,426,4.5,1.4,6.4,1.8,36,3,3162405,1,2,426,4.5,6.4,36.0,3.0,True
316240502,1410599020160710,キュイキュイ　　　　　　　　　　　　,4,1,444,1.9,1.1,2,1.3,27,3,3162405,4,1,444,1.9,2.0,27.0,3.0,False
316240503,1410254820160710,サツキジョオウ　　　　　　　　　　　,14,14,462,165.6,18.7,86.1,12.7,-16,3,3162405,14,14,462,165.6,86.1,-16.0,3.0,False
316240504,1410312920160710,デジャブ　　　　　　　　　　　　　　,7,12,498,73.3,9.3,45.5,5.8,21,3,3162405,7,12,498,73.3,45.5,21.0,3.0,False
316240505,1410225620160710,ボヌールバトー　　　　　　　　　　　,5,13,412,124.5,15.7,68.2,9,25,3,3162405,5,13,412,124.5,68.2,25.0,3.0,False
316240506,1410598820160710,クインズゴールド　　　　　　　　　　,6,4,422,16.3,2.3,14.9,2.9,26,3,3162405,6,4,422,16.3,14.9,26.0,3.0,False
316240507,1410057520160710,ジュティアン　　　　　　　　　　　　,9,8,422,25.3,4,21.4,4.9,19,3,3162405,9,8,422,25.3,21.4,19.0,3.0,False
316240508,1410074620160710,マイネルラプティス　　　　　　　　　,2,5,462,18.2,2.8,14.7,3.1,31,3,3162405,2,5,462,18.2,14.7,31.0,3.0,False
316240509,1410232320160710,ニシノリヒト　　　　　　　　　　　　,10,9,444,38.3,4.3,23.1,2.4,19,3,3162405,10,9,444,38.3,23.1,19.0,3.0,False
316240510,1410480120160710,ミラドール　　　　　　　　　　　　　,8,10,436,51.2,4.8,33.9,4.7,21,3,3162405,8,10,436,51.2,33.9,21.0,3.0,False
316240511,1411000320160710,ヴァイスジーニー　　　　　　　　　　,12,7,496,25,4,13.9,3.3,13,3,3162405,12,7,496,25.0,13.9,13.0,3.0,False
316240512,1410152220160710,ブルーオーシャン　　　　　　　　　　,11,11,434,55.4,7.7,46.4,4.5,18,3,3162405,11,11,434,55.4,46.4,18.0,3.0,False
316240513,1410567820160710,マツリダダイキチ　　　　　　　　　　,13,3,498,7.5,1.5,8.9,1.9,13,3,3162405,13,3,498,7.5,8.9,13.0,3.0,False
316240514,1410071820160710,パフォーム　　　　　　　　　　　　　,3,6,432,24.8,3.1,23.8,4.3,25,3,3162405,3,6,432,24.8,23.8,25.0,3.0,False
316240601,1410133720160710,エーブインブレム　　　　　　　　　　,13,10,456,55.8,7.6,33.3,5.2,0,3,3162406,13,10,456,55.8,33.3,0.0,3.0,False
316240602,1410163820160710,コロリアージュ　　　　　　　　　　　,14,8,424,48.5,8.4,13.4,2.3,-32,3,3162406,14,8,424,48.5,13.4,-32.0,3.0,False
316240603,1410911420160710,ガイディングスター　　　　　　　　　,10,12,456,75.5,10.1,53.4,5.6,7,3,3162406,10,12,456,75.5,53.4,7.0,3.0,False
316240604,1410101320160710,ゴールドサンダー　　　　　　　　　　,12,11,440,66.8,10.6,36,5.2,2,3,3162406,12,11,440,66.8,36.0,2.0,3.0,False
316240605,1410440220160710,マッタナシ　　　　　　　　　　　　　,8,3,470,5.1,1.6,6.2,2.1,18,3,3162406,8,3,470,5.1,6.2,18.0,3.0,False
316240606,1410298120160710,ナムラクロエ　　　　　　　　　　　　,2,6,434,24.5,4.1,16.2,3.6,31,3,3162406,2,6,434,24.5,16.2,31.0,3.0,False
316240607,1410344120160710,タリズマ　　　　　　　　　　　　　　,6,1,464,3.5,1.3,4,1.9,21,3,3162406,6,1,464,3.5,4.0,21.0,3.0,False
316240608,1410099420160710,グッバイサマー　　　　　　　　　　　,3,4,420,6.5,1.6,8.1,2.6,27,3,3162406,3,4,420,6.5,8.1,27.0,3.0,False
316240609,1410046220160710,ニシノオウカン　　　　　　　　　　　,1,2,430,3.8,1.2,4,1.7,35,3,3162406,1,2,430,3.8,4.0,35.0,3.0,True
316240610,1410361820160710,キタノリツメイ　　　　　　　　　　　,4,7,444,28.7,5.2,22.2,4.5,24,3,3162406,4,7,444,28.7,22.2,24.0,3.0,False
316240611,1410503220160710,シルバーストーン　　　　　　　　　　,5,13,464,80.4,13.2,40,6.9,19,3,3162406,5,13,464,80.4,40.0,19.0,3.0,False
316240612,1410652220160710,セガールモチンモク　　　　　　　　　,15,15,444,193.8,30,81.8,9.2,-99,3,3162406,15,15,444,193.8,81.8,-99.0,3.0,False
316240613,1410232420160710,カシノレビン　　　　　　　　　　　　,11,14,418,157.5,22.4,64,6.6,7,3,3162406,11,14,418,157.5,64.0,7.0,3.0,False
316240614,1410236020160710,ジェイケイオジョウ　　　　　　　　　,9,5,446,9.9,1.9,13.5,3.4,16,3,3162406,9,5,446,9.9,13.5,16.0,3.0,False
316240615,1410245020160710,ゴウケン　　　　　　　　　　　　　　,7,9,436,50.5,7.4,33.6,6.9,21,3,3162406,7,9,436,50.5,33.6,21.0,3.0,False
316240701,1310305820160710,シゲルヒメコダイ　　　　　　　　　　,8,15,458,183.4,21.7,53,9.8,31,3,3162407,8,15,458,183.4,53.0,31.0,3.0,False
316240702,1310355820160710,シゲルサメイワシ　　　　　　　　　　,12,13,438,102.4,11.9,30.3,5.5,33,3,3162407,12,13,438,102.4,30.3,33.0,3.0,False
316240703,1310486720160710,プラウドフェロー　　　　　　　　　　,7,14,452,122.2,17.7,52.8,8.5,37,3,3162407,7,14,452,122.2,52.8,37.0,3.0,False
316240704,1310193020160710,コスモピクシス　　　　　　　　　　　,3,3,412,7,1.7,9.5,1.9,42,3,3162407,3,3,412,7.0,9.5,42.0,3.0,False
316240705,1310483420160710,キンノツル　　　　　　　　　　　　　,6,10,430,74.5,9.4,26,4.2,37,3,3162407,6,10,430,74.5,26.0,37.0,3.0,False
316240706,1310016220160710,キューノキセキ　　　　　　　　　　　,13,11,446,85.7,10.7,36.4,7.2,31,3,3162407,13,11,446,85.7,36.4,31.0,3.0,False
316240707,1310556420160710,アイトラッキング　　　　　　　　　　,16,8,522,58.3,7.5,35.1,5.2,24,3,3162407,16,8,522,58.3,35.1,24.0,3.0,False
316240708,1310356220160710,ブラウンテヌート　　　　　　　　　　,5,5,466,10.8,2.4,4.1,1.7,32,3,3162407,5,5,466,10.8,4.1,32.0,3.0,False
316240709,1310400720160710,ミュートエアー　　　　　　　　　　　,9,1,450,2.1,1.2,3.3,1.6,34,3,3162407,9,1,450,2.1,3.3,34.0,3.0,False
316240710,1310395820160710,シンキングダンサー　　　　　　　　　,2,2,472,5.5,1.8,10.6,3,41,3,3162407,2,2,472,5.5,10.6,41.0,3.0,False
316240711,1310397820160710,アソングフォーユー　　　　　　　　　,4,4,462,7.4,1.7,8.2,2.9,41,3,3162407,4,4,462,7.4,8.2,41.0,3.0,False
316240712,1310629020160710,ヘヴンリーソード　　　　　　　　　　,15,16,454,234.3,31.1,79.4,14.1,27,3,3162407,15,16,454,234.3,79.4,27.0,3.0,False
316240713,1310179720160710,フィールソーグッド　　　　　　　　　,14,7,504,15.6,2.9,11.8,2.9,32,3,3162407,14,7,504,15.6,11.8,32.0,3.0,False
316240714,1310486820160710,クインズクオーツ　　　　　　　　　　,1,12,440,97.8,13.6,36.2,9,45,3,3162407,1,12,440,97.8,36.2,45.0,3.0,True
316240715,1310132020160710,パステルモーブ　　　　　　　　　　　,10,6,450,12.7,2.8,12.8,2.8,34,3,3162407,10,6,450,12.7,12.8,34.0,3.0,False
316240716,1310293020160710,ニシノタカラモノ　　　　　　　　　　,11,9,494,62.4,7.3,36.2,6.1,33,3,3162407,11,9,494,62.4,36.2,33.0,3.0,False
316240801,1110508620160710,トライアゲイン　　　　　　　　　　　,15,14,508,135.3,28.3,58,9.7,23,3,3162408,15,14,508,135.3,58.0,23.0,3.0,False
316240802,1310604220160710,ナンヨーファミユ　　　　　　　　　　,4,8,458,22.4,4.3,17.6,3.6,47,3,3162408,4,8,458,22.4,17.6,47.0,3.0,False
316240803,1210285520160710,ハイヴォルテージ　　　　　　　　　　,8,11,440,44.3,6.8,28.4,3.9,38,3,3162408,8,11,440,44.3,28.4,38.0,3.0,False
316240804,1310639920160710,コパノビジン　　　　　　　　　　　　,5,5,450,11.7,2.7,15,3.8,42,3,3162408,5,5,450,11.7,15.0,42.0,3.0,False
316240805,1210501520160710,レザンドゥオール　　　　　　　　　　,3,3,510,4.9,1.5,5.2,1.8,50,3,3162408,3,3,510,4.9,5.2,50.0,3.0,False
316240806,1310091820160710,サノノカガヤキ　　　　　　　　　　　,14,6,490,15,3.1,15.2,3,28,3,3162408,14,6,490,15.0,15.2,28.0,3.0,False
316240807,1210405220160710,トゥルーウインド　　　　　　　　　　,2,12,450,45.9,6.8,30.7,6.8,51,3,3162408,2,12,450,45.9,30.7,51.0,3.0,False
316240808,1310220920160710,プライズコレクター　　　　　　　　　,6,4,478,8.1,2.1,12.7,4.1,44,3,3162408,6,4,478,8.1,12.7,44.0,3.0,False
316240809,1310234820160710,アオイプリンス　　　　　　　　　　　,11,2,510,4.3,1.5,4.6,1.8,34,3,3162408,11,2,510,4.3,4.6,34.0,3.0,False
316240810,1310008220160710,ワンパーセント　　　　　　　　　　　,1,1,462,3,1.1,3.6,1.7,53,3,3162408,1,1,462,3.0,3.6,53.0,3.0,True
316240811,1210543420160710,タイセイストーム　　　　　　　　　　,13,10,502,42.9,7.5,38,5.1,34,3,3162408,13,10,502,42.9,38.0,34.0,3.0,False
316240812,1110243820160710,ハナズウェポン　　　　　　　　　　　,7,7,476,22.3,4.2,8.7,3.4,41,3,3162408,7,7,476,22.3,8.7,41.0,3.0,False
316240813,1210394020160710,ノーブルクリスタル　　　　　　　　　,9,15,472,183.1,27.2,77.9,6.7,41,3,3162408,9,15,472,183.1,77.9,41.0,3.0,False
316240814,1310329420160710,ララパルーザ　　　　　　　　　　　　,10,13,526,48.9,9.3,31.4,5.3,39,3,3162408,10,13,526,48.9,31.4,39.0,3.0,False
316240815,1311002920160710,プールアンレーヴ　　　　　　　　　　,12,9,466,38.3,7.3,23.8,4.4,30,3,3162408,12,9,466,38.3,23.8,30.0,3.0,False
316240901,1110080820160710,マンディスキュア　　　　　　　　　　,14,14,472,174.7,19.1,80.1,15,41,3,3162409,14,14,472,174.7,80.1,41.0,3.0,False
316240902,1110655720160710,ミサキジュエル　　　　　　　　　　　,16,11,440,43.1,6.6,24,6.3,38,3,3162409,16,11,440,43.1,24.0,38.0,3.0,False
316240903,1310453620160710,ヒメタチバナ　　　　　　　　　　　　,2,3,462,8.9,2,6.8,2.3,49,3,3162409,2,3,462,8.9,6.8,49.0,3.0,False
316240904,1310605720160710,ブリガアルタ　　　　　　　　　　　　,1,4,440,8.9,2.1,13.7,3,51,3,3162409,1,4,440,8.9,13.7,51.0,3.0,True
316240905,1310576920160710,グリントオブライト　　　　　　　　　,8,2,422,6.7,1.6,10.9,2.7,46,3,3162409,8,2,422,6.7,10.9,46.0,3.0,False
316240906,1210436520160710,レッドベリンダ　　　　　　　　　　　,7,6,452,17.7,3.1,11.6,2.7,49,3,3162409,7,6,452,17.7,11.6,49.0,3.0,False
316240907,1110523220160710,ヴァンデミエール　　　　　　　　　　,3,8,436,26.6,3.9,17.1,3.4,52,3,3162409,3,8,436,26.6,17.1,52.0,3.0,False
316240908,1210489820160710,ブランダルジャン　　　　　　　　　　,12,15,466,193.9,30.8,67.2,17.4,43,3,3162409,12,15,466,193.9,67.2,43.0,3.0,False
316240909,1210023620160710,ウインティアラ　　　　　　　　　　　,6,7,422,23.5,3.6,12.4,3,51,3,3162409,6,7,422,23.5,12.4,51.0,3.0,False
316240910,1110496520160710,キャンディキー　　　　　　　　　　　,13,12,458,100.8,14.5,44.2,4.7,43,3,3162409,13,12,458,100.8,44.2,43.0,3.0,False
316240911,1110410820160710,キナウ　　　　　　　　　　　　　　　,15,16,486,307.5,42.5,137.9,31.9,39,3,3162409,15,16,486,307.5,137.9,39.0,3.0,False
316240912,1210628120160710,エヴァンジル　　　　　　　　　　　　,5,10,466,33.4,4.5,19.3,4.8,53,3,3162409,5,10,466,33.4,19.3,53.0,3.0,False
316240913,1210218420160710,ラムレイ　　　　　　　　　　　　　　,10,9,470,31.4,4.7,18.9,3.7,48,3,3162409,10,9,470,31.4,18.9,48.0,3.0,False
316240914,1110005120160710,アンジュデュバン　　　　　　　　　　,11,13,446,112.4,19.8,70.6,10.2,45,3,3162409,11,13,446,112.4,70.6,45.0,3.0,False
316240915,1310530520160710,アルスフェルト　　　　　　　　　　　,4,1,460,1.8,1.1,2.4,1.3,50,3,3162409,4,1,460,1.8,2.4,50.0,3.0,False
316240916,1210372020160710,トーホウハニー　　　　　　　　　　　,9,5,430,13.2,2.3,10.3,2.4,49,3,3162409,9,5,430,13.2,10.3,49.0,3.0,False
316241001,910163320160710,クラーロデルナ　　　　　　　　　　　,8,3,500,5.2,1.6,6,2,51,3,3162410,8,3,500,5.2,6.0,51.0,3.0,False
316241002,1110554820160710,オウケンゴールド　　　　　　　　　　,11,13,488,86.9,13.5,44.2,8.8,41,3,3162410,11,13,488,86.9,44.2,41.0,3.0,False
316241003,1210292120160710,メイプルレインボー　　　　　　　　　,3,5,504,9.5,2.6,11.5,3,54,3,3162410,3,5,504,9.5,11.5,54.0,3.0,False
316241004,1010132620160710,タッチシタイ　　　　　　　　　　　　,15,8,502,19.3,4.1,13.4,3.1,28,3,3162410,15,8,502,19.3,13.4,28.0,3.0,False
316241005,1110443720160710,フジマサクラウン　　　　　　　　　　,6,6,510,14.8,3.5,15.5,4.1,51,3,3162410,6,6,510,14.8,15.5,51.0,3.0,False
316241006,810588720160710,エアポートメサ　　　　　　　　　　　,12,15,460,126.5,25.4,78.6,9.7,37,3,3162410,12,15,460,126.5,78.6,37.0,3.0,False
316241007,1010388020160710,グレイスフルデイズ　　　　　　　　　,9,10,490,42.3,5.1,25.2,4.5,45,3,3162410,9,10,490,42.3,25.2,45.0,3.0,False
316241008,1210425720160710,エグランティーナ　　　　　　　　　　,5,7,524,18.4,3.4,11.5,3.7,51,3,3162410,5,7,524,18.4,11.5,51.0,3.0,False
316241009,1210162120160710,セイカアヴァンサ　　　　　　　　　　,10,11,450,45,7.8,38.8,7.7,43,3,3162410,10,11,450,45.0,38.8,43.0,3.0,False
316241010,1010487020160710,ダイナミックウオー　　　　　　　　　,2,4,516,8.2,2,7,2.3,56,3,3162410,2,4,516,8.2,7.0,56.0,3.0,False
316241011,1010176020160710,コピーライター　　　　　　　　　　　,14,14,514,106.5,20,53.5,9.2,33,3,3162410,14,14,514,106.5,53.5,33.0,3.0,False
316241012,1110218620160710,コスモカウピリ　　　　　　　　　　　,4,12,502,46.4,7.7,32.9,4.7,54,3,3162410,4,12,502,46.4,32.9,54.0,3.0,False
316241013,1210451520160710,イダクァイマ　　　　　　　　　　　　,7,1,504,3.4,1.5,5,1.9,49,3,3162410,7,1,504,3.4,5.0,49.0,3.0,False
316241014,1010316520160710,シュミット　　　　　　　　　　　　　,1,9,500,23,4.4,9.3,3.9,58,3,3162410,1,9,500,23.0,9.3,58.0,3.0,True
316241015,1310902720160710,キャプテンペリー　　　　　　　　　　,13,2,488,4.3,1.8,5.5,2.2,35,3,3162410,13,2,488,4.3,5.5,35.0,3.0,False
316241101,810408720160710,マイネルラクリマ　　　　　　　　　　,4,14,470,46.7,10.1,32.3,7.3,64,5,3162411,4,14,470,46.7,32.3,64.0,5.0,False
316241102,910384720160710,クリールカイザー　　　　　　　　　　,5,9,486,22.1,6.7,18.4,4.9,62,3,3162411,5,9,486,22.1,18.4,62.0,3.0,False
